Modified_csi,acf1_1min,acf1_5min,acf2_1min,acf2_5min,apn,area_hf,area_lf,area_ratio,area_total,csi,cvi,cvnni,cvsd,f_peak,file,group,max_hr,max_r_1min,max_r_5min,md_1min,md_5min,mean_hr,mean_nni,mean_r_1min,mean_r_5min,median_nni,min_hr,min_r_1min,min_r_5min,nni_20,nni_50,p25_r_1min,p25_r_5min,p75_r_1min,p75_r_5min,peak,pnni_20,pnni_50,range_nni,rmssd,sdnn,sdsd,std_1min,std_5min,std_hr
705.7236186415133,0.6333898664814849,0.7172341132726404,0.11731337254141233,0.2725395189439502,0,0.057322906631452696,0.029705196397780128,1.9297265658117797,0.0870281030292328,3.8416452531767282,3.943717528934431,0.04040539347985534,0.020235237703648917,0.009375,x05,A,80.10680907877169,0.04679029770774945,0.04775249222109812,1.2064683499519906,1.205506155438642,72.36168620362447,830.5,-0.0018758135690370992,-0.002616002391505834,830.0,65.21739130434783,-0.05816586030211135,-0.06889860398082304,17.0,0.0,-0.058074908272297554,-0.06880870821773666,-0.05789300421266974,-0.06830308707474564,0.028336646020662094,24.285714285714285,0.0,171.0,16.805364912880425,33.55667928501986,16.78359737770118,0.03297026555259493,0.030436150911514904,2.8969883695917833
254.46641149555833,0.4956523053057927,0.7876744005053673,0.0352471997145254,0.4941956439534299,0,0.048729282805087634,0.03274016866837738,1.4883638291134889,0.081469451473465,1.8926417069606682,3.980055712384245,0.032676213377227065,0.030312776521228144,0.009375,x05,A,77.02182284980745,0.02583305189915941,0.08269493286904828,1.2214673003941514,1.2195687583456052,73.00896281319476,822.6571428571428,-0.005971691001033452,-0.006367503684126863,819.0,65.93406593406593,-0.07380986066157469,-0.0829612068877863,21.0,3.0,-0.0724815167886026,-0.08287054713804465,-0.06982482904265819,-0.08235608163866814,0.031107151251131622,30.0,4.285714285714286,131.0,24.937022125020626,26.881320336299968,24.933231570475257,0.022349911504016936,0.038486483834900186,2.3013876436716187
548.4533001606638,0.877830278516413,0.7737865754515985,0.5543289078304628,0.4074909451108997,0,0.048386118999536806,0.041437149264239,1.16769902994497,0.08982326826377582,3.17708309406549,3.972193587337993,0.03869976844013726,0.02316622949783966,0.009375,x05,A,76.04562737642586,0.0274127427996671,0.07553416582983052,1.2208298967152533,1.226729525384823,72.68023094395917,826.6857142857143,-0.010849016809101553,-0.005391609259187025,819.0,63.89776357827476,-0.08390333511219183,-0.08980296378176145,15.0,1.0,-0.08382860355520938,-0.08942076524748033,-0.08367914044124491,-0.087700284990468,0.034655977973461115,21.428571428571427,1.4285714285714286,150.0,19.151190979728362,31.99254571562662,19.070734691015826,0.033584305090694835,0.03364614994050628,2.6391511951652267
386.31465008000134,0.258633450556649,0.7444840484264391,-0.5224416187612173,0.25107760433945014,0,0.05840679691972053,0.03366774719088119,1.7347996760395017,0.09207454411060173,2.808119033220414,3.8286358167135996,0.03243293466473843,0.021611955653718748,0.009375,x05,A,80.10680907877169,0.045822081953505345,0.07435027178767983,1.2564416092611481,1.2279134194269736,75.45905694875167,795.9589041095891,0.0005728797566582067,-0.004621916430747275,790.0,69.84866123399301,-0.06191625538896406,-0.09098685782391214,15.0,0.0,-0.06068761065260242,-0.09060359169595955,-0.05823032117987892,-0.08887733196680525,0.02851259484818817,20.54794520547945,0.0,110.0,17.202228537799012,25.815283132803103,17.199985644553298,0.02421251021115125,0.03428283772625068,2.4320314142963295
305.03143338237487,0.8762485998155282,0.7524628228393563,0.6005188176728833,0.30116302648664856,0,0.09006532197168832,0.0238825530226484,3.7711764687082323,0.1139478749943367,2.801881719874296,3.6263397976991123,0.02491532076655637,0.016644391929229715,0.028124999999999997,x05,A,75.9493670886076,0.02662595134043455,0.0784349243240241,1.221388584712992,1.2238287668906294,73.20226081665038,820.1408450704225,-0.0032449891803838504,-0.006086022177826056,819.0,68.18181818181819,-0.04619030065672591,-0.08690220528756787,8.0,0.0,-0.04618521814565968,-0.08652000675328675,-0.04617505312352743,-0.08479952649627442,0.039810315691980486,11.267605633802816,0.0,90.0,13.650745662521778,20.43407222868419,13.63878024350463,0.024689307873735668,0.03809678632673131,1.7831490391413531
664.5714968839353,0.6017719818376329,0.797984444957395,-0.2703683375123704,0.453976476778498,0,0.10767633496509262,0.022686830081552655,4.746204497412244,0.13036316504664527,3.7431074952286503,3.925386523048432,0.03939590700496838,0.020203308184672166,0.028124999999999997,x05,A,82.3045267489712,0.07416803523966031,0.09312621331562276,1.215404949421838,1.2091374778990307,72.87567771297657,824.6197183098592,-0.0008119039672840334,-0.001398630579714899,830.0,67.41573033707866,-0.05402749238279703,-0.1247882030459544,12.0,0.0,-0.05402323674889886,-0.12347473262005937,-0.05401472548110231,-0.12015581508387863,0.04482530626345595,16.901408450704224,0.0,161.0,16.660046304171633,32.486641736998436,16.649747194256523,0.03942098375447769,0.04505350850791646,2.941059763306885
656.4106095804268,0.31516945186833334,0.7773925673148293,-0.5925717305000486,0.4064404981855159,0,0.09363148829334507,0.027342789108825063,3.424357622065881,0.12097427740217015,3.668114095339483,3.9410226765653276,0.03886925633736967,0.02030732622135218,0.028124999999999997,x05,A,80.10680907877169,0.0746937617740211,0.09397553293040373,1.1811815656693911,1.1955974517310946,71.23685186132809,843.5652173913044,0.005745470618698345,0.004509250700618583,849.0,65.93406593406593,-0.041345798592641314,-0.11124817687801825,16.0,0.0,-0.041222780658719316,-0.1099384063688158,-0.0409767447908751,-0.10664756414720955,0.03767097063499482,23.18840579710145,0.0,161.0,17.130554058551088,32.78875267207158,17.120950510026656,0.028333539787823325,0.03940276796710058,2.860636585655272
691.5430772285509,0.5723224113411206,0.7946002303418107,-0.1870898794844912,0.4568878213398616,0,0.0778429062426916,0.03862052467711362,2.0155838610038623,0.11646343091980524,3.306559945978059,4.121509274410213,0.04463048148324582,0.025664296943006287,0.028124999999999997,x05,A,77.02182284980745,0.059836936038609734,0.08930040603272382,1.1596735868740757,1.2022343785672103,69.4632488483906,865.4477611940298,-0.0024084873576519783,0.0027870639451881285,869.0,61.855670103092784,-0.07532431202099943,-0.11788510371413397,17.0,1.0,-0.0750764176025911,-0.11657163328823894,-0.0745806287657742,-0.1132527157520582,0.03176884892838113,25.37313432835821,1.492537313432836,191.0,22.211108331943574,38.625350280686696,22.192496187953747,0.03273081063731225,0.04337206719696691,3.053862081931078
425.387689544904,0.9290750253349903,0.8095401377978039,0.8297605256095202,0.5111274752399294,0,0.0519294403601051,0.03575261349605048,1.4524655761414935,0.08768205385615557,3.44105165557217,3.647496258743157,0.027800113378196215,0.015466192176141421,0.009375,x05,A,78.02340702210664,0.0387528759450706,0.07812777992268605,1.2262601836239608,1.213407004677248,73.35031911698121,818.6111111111111,-0.005685910954105644,-0.005835739485901215,814.5,68.18181818181819,-0.06377551755983957,-0.12905772982417174,7.0,0.0,-0.06328069439127493,-0.12774055948158414,-0.06229104805414609,-0.1243935666308289,0.02876269723356531,9.722222222222221,0.0,111.0,12.660796761969102,22.75748170154007,12.611809015424368,0.028731769020743744,0.04308607549584738,2.009510729287388
413.6354205967726,0.6673740039484034,0.8291647465624169,0.023387322565640297,0.5458356217585293,0,0.06399870158348163,0.028706933311745807,2.2293813445163697,0.09270563489522744,3.316084013631428,3.671358867862877,0.028570805371029108,0.016382165842797447,0.028124999999999997,x05,A,79.05138339920948,0.04880217561270017,0.07269892857695481,1.242732608987234,1.2188358560229793,74.4911197578626,806.1111111111111,-0.0008683206378719,-0.009999789744963739,804.5,69.84866123399301,-0.05842109039321941,-0.13448658116990297,8.0,0.0,-0.05840158560336195,-0.13316941082731537,-0.05836257602364703,-0.12982241797656013,0.02511366688683545,11.11111111111111,0.0,100.0,13.20584590994394,23.031243662979573,13.205094807055373,0.030327142607431547,0.0438982072571771,2.1052488946946806
